,App,Category,Rating,Reviews,Size,Installs,Type,Price,ContentRating,Genres,LastUpdated,CurrentVer,AndroidVer,ContentRatingNUM
5585,Pacific Navy Fighter C.E. (AS),GAME,4.3,11379.0,20.0,500000.0,Free,0.0,Everyone 10+,Arcade,"July 29, 2018",1.4,4.0.3 and up,2
5586,Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057.0,6.2,50000.0,Paid,1.99,Everyone,Health & Fitness,"October 18, 2017",2.4,4.0 and up,1
5587,Sleep as Microsoft Band Add-On,LIFESTYLE,3.5,28.0,121.0,1000.0,Free,0.0,Everyone,Lifestyle,"January 23, 2016",1.0.0.8,4.2 and up,1
5589,Ninja Turtles: Legends,FAMILY,4.3,344283.0,95.0,10000000.0,Free,0.0,Teen,Role Playing,"December 18, 2017",1.11.39,4.1 and up,4
5590,Timely Alarm Clock,LIFESTYLE,4.3,258717.0,9.4,10000000.0,Free,0.0,Everyone,Lifestyle,"September 25, 2017",1.3.1,4.0.3 and up,1
5593,My Boy! Free - GBA Emulator,GAME,4.3,531074.0,2.5,10000000.0,Free,0.0,Everyone,Arcade,"January 9, 2018",Varies with device,Varies with device,1
5595,Choices: Stories You Play,FAMILY,4.6,807155.0,93.0,10000000.0,Free,0.0,Teen,Simulation,"July 30, 2018",2.3.5,4.0.3 and up,4
5596,Samsung Health,HEALTH_AND_FITNESS,4.3,480208.0,70.0,500000000.0,Free,0.0,Everyone,Health & Fitness,"July 31, 2018",5.17.2.009,5.0 and up,1
5597,WiFi Baby Monitor - NannyCam,VIDEO_PLAYERS,4.1,29867.0,1.7,5000000.0,Free,0.0,Everyone,Video Players & Editors,"May 24, 2017",3.1.0 (build 1210),2.3.3 and up,1
5598,Maleficent Free Fall,FAMILY,4.4,450013.0,37.0,10000000.0,Free,0.0,Everyone,Puzzle,"July 11, 2018",5.9.0,4.2 and up,1
5599,Star Wars™: Force Arena,FAMILY,4.4,228130.0,70.0,5000000.0,Free,0.0,Everyone 10+,Strategy,"July 19, 2018",3.1.4,4.1 and up,2
5604,PS4 Second Screen,FAMILY,2.4,11773.0,3.3,1000000.0,Free,0.0,Everyone,Entertainment,"June 13, 2018",18.6.2,4.1 and up,1
5605,Alarm Clock: Stopwatch & Timer,PRODUCTIVITY,4.5,870928.0,16.0,50000000.0,Free,0.0,Everyone,Productivity,"June 8, 2018",5.9.6,4.1 and up,1
5607,SAMURAI vs ZOMBIES DEFENSE,GAME,4.5,407788.0,19.0,5000000.0,Free,0.0,Everyone,Action,"July 18, 2013",3.4.0,2.1 and up,1
5608,Seen,FAMILY,4.5,118285.0,22.0,1000000.0,Free,0.0,Teen,Simulation,"May 24, 2018",1.2.1,4.1 and up,4
5610,Plants vs. Zombies™ Heroes,FAMILY,4.4,379245.0,68.0,10000000.0,Free,0.0,Everyone,Casual;Action & Adventure,"June 26, 2018",1.28.01,4.1 and up,1
5614,AT&T THANKS®,FAMILY,3.4,2445.0,34.0,500000.0,Free,0.0,Everyone,Entertainment,"July 11, 2018",1.4.0,5.0 and up,1
5615,Galaxy at War Online,FAMILY,3.9,65119.0,46.0,1000000.0,Free,0.0,Everyone 10+,Strategy,"May 22, 2018",2.1.0,3.0 and up,2
5616,Kingdoms at War: Hardcore PVP,FAMILY,4.3,34898.0,92.0,1000000.0,Free,0.0,Teen,Strategy,"June 28, 2018",4.05,4.0.3 and up,4
5617,Five Nights at Freddy's 4 Demo,GAME,4.4,889425.0,45.0,10000000.0,Free,0.0,Teen,Action,"July 26, 2015",1.1,2.3 and up,4
5618,Five Nights at Freddy's 3 Demo,GAME,4.5,1041836.0,50.0,10000000.0,Free,0.0,Teen,Action,"April 2, 2015",1.07,2.3 and up,4
5619,Fandom: Five Nights at Freddys,FAMILY,4.4,17945.0,9.5,1000000.0,Free,0.0,Mature 17+,Entertainment,"June 6, 2018",2.9.8,4.4 and up,3
5621,Nights at Cube Pizzeria 3D – 2,GAME,4.0,47151.0,36.0,5000000.0,Free,0.0,Everyone 10+,Action,"December 26, 2017",2.4.0,4.3 and up,2
5622,World at War: WW2 Strategy MMO,FAMILY,4.3,107765.0,78.0,5000000.0,Free,0.0,Everyone 10+,Strategy,"May 25, 2018",3.1.9,4.1 and up,2
5624,Five Tries At Love Dating Sim,FAMILY,4.2,37165.0,22.0,1000000.0,Free,0.0,Teen,Simulation,"February 14, 2018",5.1.0,2.3 and up,4
5625,Rivals at War: 2084,FAMILY,4.0,174127.0,48.0,5000000.0,Free,0.0,Teen,Simulation,"October 3, 2016",1.3,3.0 and up,4
5626,Multiple Videos at Same Time,VIDEO_PLAYERS,4.4,4706.0,1.5,1000000.0,Free,0.0,Everyone,Video Players & Editors,"June 19, 2018",Z (Special Edition R9),4.4 and up,1
5627,Five Nights at Freddy's 2,FAMILY,4.6,73919.0,40.0,500000.0,Paid,2.99,Teen,Strategy,"November 15, 2014",1.07,2.3 and up,4
5628,Coloring Book at Five Nights,FAMILY,4.0,532.0,6.5,100000.0,Free,0.0,Everyone,Educational,"June 6, 2017",1.6,2.3 and up,1
5629,Rivals at War: Firefight,GAME,4.4,344819.0,51.0,5000000.0,Free,0.0,Teen,Action,"October 18, 2016",1.4,3.0 and up,4
5630,Five nights at Minecraft,FAMILY,3.5,9335.0,12.0,1000000.0,Free,0.0,Everyone,Entertainment,"November 26, 2017",1.2,4.0.3 and up,1
5631,Five Nights at Freddy's,GAME,4.6,100805.0,50.0,1000000.0,Paid,2.99,Teen,Action,"December 2, 2014",1.85,2.3 and up,4
5632,Nights at Cube Pizzeria 3D – 3,FAMILY,4.0,15875.0,40.0,1000000.0,Free,0.0,Teen,Simulation,"March 3, 2017",1.5,4.2 and up,4
5633,7 Nights at Pixel Pizzeria - 2,GAME,4.0,23168.0,54.0,1000000.0,Free,0.0,Teen,Adventure,"July 9, 2018",1.3.0,4.4 and up,4
5634,Nights at Slender Pizzeria 3D,GAME,4.1,2628.0,45.0,100000.0,Free,0.0,Teen,Adventure,"May 22, 2017",1.1,4.2 and up,4
5635,DIRECTV,FAMILY,4.1,235486.0,63.0,10000000.0,Free,0.0,Teen,Entertainment,"June 1, 2018",5.9.006,4.1 and up,4
5636,One Night at Golden Freddy's,GAME,3.3,2717.0,4.0,100000.0,Free,0.0,Teen,Action,"December 7, 2017",0.1,2.3 and up,4
5637,DIRECTV for Tablets,FAMILY,3.9,24123.0,69.0,1000000.0,Free,0.0,Teen,Entertainment,"June 1, 2018",5.9.006,4.1 and up,4
5638,Nights at Cube Pizzeria 3D – 4,GAME,4.1,7728.0,39.0,500000.0,Free,0.0,Teen,Adventure,"July 17, 2018",1.5.0,4.4 and up,4
5639,Five Nights at Neighbor House,GAME,4.2,2180.0,55.0,100000.0,Free,0.0,Everyone 10+,Action,"January 26, 2018",1.1.0,4.2 and up,2
5640,Asylum Night Shift - Five Nights Survival,GAME,4.0,59223.0,46.0,5000000.0,Free,0.0,Teen,Action,"June 26, 2018",1.6.5,4.1 and up,4
5641,Five Nights at Freddy's: SL,GAME,4.5,16162.0,99.0,100000.0,Paid,2.99,Teen,Action,"April 6, 2017",1.2,2.3 and up,4
5642,Two Nights at jumpscare,GAME,3.8,596.0,91.0,100000.0,Free,0.0,Teen,Adventure,"August 17, 2017",1.0,4.1 and up,4
5643,Five Nights at Pizzeria,GAME,3.5,1976.0,21.0,100000.0,Free,0.0,Teen,Action,"March 3, 2018",1.6,4.1 and up,4
5644,Block Battles: Heroes at War - Multiplayer PVP,GAME,4.3,6698.0,46.0,500000.0,Free,0.0,Everyone 10+,Action,"May 14, 2016",1.0.1,2.3 and up,2
5645,Five Nights at Freddy's 4,GAME,4.6,21266.0,45.0,100000.0,Paid,2.99,Teen,Action,"July 26, 2015",1.1,2.3 and up,4
5646,Five Nights at Flappy's,GAME,4.7,4041.0,24.0,10000.0,Free,0.0,Everyone,Arcade,"June 27, 2017",1.5.14,2.3.3 and up,1
5647,5 Nights at Cube Pizzeria City,GAME,3.8,2691.0,52.0,100000.0,Free,0.0,Teen,Adventure,"February 22, 2017",1.2,4.2 and up,4
5648,Five Nights at Freddy's 3,GAME,4.7,27856.0,50.0,100000.0,Paid,2.99,Teen,Action,"April 2, 2015",1.07,2.3 and up,4
5649,Undertale AU Amino,SOCIAL,4.8,5369.0,63.0,50000.0,Free,0.0,Teen,Social,"July 13, 2018",1.8.19106,4.0.3 and up,4
5650,au,FAMILY,3.2,9126.0,5.8,1000000.0,Free,0.0,Everyone,Strategy,"June 8, 2016",1.0.9,4.0 and up,1
5652,Au Mobile: Audition Chính Hiệu,GAME,3.9,85278.0,23.0,1000000.0,Free,0.0,Mature 17+,Music,"July 17, 2018",1.8.0716,4.0.3 and up,3
5653,AU Mobile Indonesia,GAME,3.6,16521.0,23.0,1000000.0,Free,0.0,Everyone,Music,"May 9, 2018",1.8.0502,2.3 and up,1
5654,Au Bon Pain,FOOD_AND_DRINK,3.7,70.0,26.0,10000.0,Free,0.0,Everyone,Food & Drink,"July 23, 2018",1.4,5.0 and up,1
5655,Au Pair Legend,LIFESTYLE,4.4,28.0,8.8,1000.0,Free,0.0,Everyone,Lifestyle,"July 19, 2018",3.5,5.0 and up,1
5656,Super Dancer,GAME,4.1,91667.0,27.0,1000000.0,Free,0.0,Everyone,Arcade,"July 24, 2018",3.3,2.3 and up,1
5657,AU Results - AU COE Corner,FAMILY,4.0,664.0,2.1,100000.0,Free,0.0,Everyone,Education,"December 14, 2017",2.2.5,4.1 and up,1
5658,"view.com.au - Buy, Rent or Research Real Estate",LIFESTYLE,3.1,212.0,12.0,50000.0,Free,0.0,Everyone,Lifestyle,"September 26, 2017",2.1.4,4.1 and up,1
5659,Au Weather Free,WEATHER,4.0,1185.0,5.0,100000.0,Free,0.0,Everyone,Weather,"June 18, 2018",2.47.2,2.3 and up,1
5660,BringGo AU & NZ,MAPS_AND_NAVIGATION,2.8,440.0,23.0,10000.0,Paid,0.99,Everyone,Maps & Navigation,"May 10, 2018",2.5.9,2.3.3 and up,1
5661,AU Spark,FAMILY,3.7,681.0,8.2,10000.0,Free,0.0,Everyone,Education,"August 1, 2018",5.06,4.4 and up,1
5662,Rugby AU,SPORTS,2.7,17.0,14.0,1000.0,Free,0.0,Everyone,Sports,"December 21, 2017",1.0.0,4.1 and up,1
5663,Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,3.9,623.0,8.5,100000.0,Free,0.0,Everyone,Education,"March 26, 2018",3.5,4.1 and up,1
5665,Au-allstar for KR,GAME,3.6,2433.0,47.0,100000.0,Free,0.0,Everyone,Music,"June 15, 2018",1.6.4,4.3 and up,1
5666,STUCOR - AU,FAMILY,4.5,1827.0,12.0,100000.0,Free,0.0,Everyone,Education,"June 5, 2018",1.3,4.1 and up,1
5667,loans.com.au Smart Money,FINANCE,3.5,30.0,17.0,1000.0,Free,0.0,Everyone,Finance,"May 27, 2018",1.4.0,4.1 and up,1
5668,AU Students Zone (Result 2016),FAMILY,4.0,97.0,3.9,10000.0,Free,0.0,Everyone,Education,"July 1, 2016",1.1,4.0 and up,1
5670,AU Results 2017 Auzone,FAMILY,3.8,762.0,4.1,100000.0,Free,0.0,Everyone,Education,"February 1, 2017",2.0,4.0 and up,1
5671,Au Pair,SOCIAL,3.6,58.0,15.0,10000.0,Free,0.0,Everyone,Social,"August 14, 2017",1.3.0,4.2 and up,1
5672,AU Call Blocker - Block Unwanted Calls Texts 2018,COMMUNICATION,4.2,16.0,3.3,1000.0,Free,0.0,Everyone,Communication,"April 24, 2018",1.0.4,4.1 and up,1
5673,realcommercial.com.au,BUSINESS,4.4,128.0,6.7,50000.0,Free,0.0,Everyone,Business,"June 26, 2018",2.6.1,5.0 and up,1
5674,Powershop AU,TOOLS,4.0,498.0,11.0,10000.0,Free,0.0,Everyone,Tools,"July 12, 2018",1.35.1,4.0.3 and up,1
5675,Australia Newspapers - AU News Apps,NEWS_AND_MAGAZINES,4.7,48.0,4.1,1000.0,Free,0.0,Everyone,News & Magazines,"July 8, 2018",7.0.0,4.0.3 and up,1
5678,Dance On Mobile,FAMILY,4.1,23609.0,31.0,1000000.0,Free,0.0,Teen,Casual,"April 13, 2018",1.26,4.0 and up,4
5679,Super Dancer VN,GAME,4.0,24312.0,25.0,500000.0,Free,0.0,Everyone,Music,"July 22, 2018",3.3,4.0.3 and up,1
5681,Neuvaine au Saint-Esprit,LIFESTYLE,4.7,57.0,5.8,10000.0,Free,0.0,Everyone,Lifestyle,"September 18, 2017",1.1,4.0 and up,1
5684,allhomes.com.au,HOUSE_AND_HOME,3.8,874.0,12.0,100000.0,Free,0.0,Everyone,House & Home,"August 1, 2018",5.13.1,4.3 and up,1
5685,Jobs in Canada - Emplois au Canada,BUSINESS,5.0,2.0,14.0,1000.0,Free,0.0,Teen,Business,"August 5, 2018",1.1,4.2 and up,4
5686,Predator Calls for Hunting AU,SPORTS,4.4,27.0,78.0,10000.0,Free,0.0,Everyone,Sports,"August 3, 2016",1.0,4.0.3 and up,1
5689,Love Dance,GAME,4.0,29462.0,44.0,1000000.0,Free,0.0,Teen,Music,"June 14, 2018",1.1.7,4.0 and up,4
5691,Avatar Musik,GAME,3.8,159063.0,85.0,1000000.0,Free,0.0,Everyone,Music,"February 9, 2018",0.8.0,4.0 and up,1
5692,Job'Of - Emploi au Cameroun,BUSINESS,4.1,294.0,9.8,10000.0,Free,0.0,Everyone,Business,"July 5, 2018",4.1.2,4.0 and up,1
5693,Mali 7 - Actualités au Mali,NEWS_AND_MAGAZINES,4.3,697.0,5.7,50000.0,Free,0.0,Everyone,News & Magazines,"April 8, 2017",2.4,4.1 and up,1
5697,Total AV,PRODUCTIVITY,3.4,617.0,46.0,100000.0,Free,0.0,Everyone,Productivity,"April 17, 2018",1.5.3,4.1 and up,1
5698,日本AV历史,BOOKS_AND_REFERENCE,4.1,215.0,30.0,10000.0,Free,0.0,Teen,Books & Reference,"March 6, 2018",1.2,4.0 and up,4
5699,AV Buddy Free,FAMILY,4.1,25.0,47.0,5000.0,Free,0.0,Everyone,Education,"March 8, 2017",1.2,4.1 and up,1
5700,AV HD Video Player,FAMILY,3.8,6.0,23.0,1000.0,Free,0.0,Everyone,Entertainment,"January 19, 2018",1.0,4.4 and up,1
5702,Avakin Life - 3D virtual world,FAMILY,4.4,1275373.0,91.0,10000000.0,Free,0.0,Teen,Role Playing,"July 3, 2018",1.021.10,4.1 and up,4
5703,AV-IPTV,VIDEO_PLAYERS,4.4,43.0,44.0,1000.0,Free,0.0,Everyone,Video Players & Editors,"April 27, 2018",1.0,4.1 and up,1
5705,"HD Video Player (wmv,avi,mp4,flv,av,mpg,mkv)2017",VIDEO_PLAYERS,3.3,171.0,4.8,10000.0,Free,0.0,Everyone,Video Players & Editors,"August 10, 2017",1.1,4.1 and up,1
5706,Baby Monitor AV,COMMUNICATION,3.3,1434.0,9.5,100000.0,Free,0.0,Everyone,Communication,"March 6, 2014",1.2.5,2.3 and up,1
5707,HD Video Player - Video & MP3 Player | AV Player |,VIDEO_PLAYERS,4.4,22.0,19.0,5000.0,Free,0.0,Everyone,Video Players & Editors,"March 6, 2018",1.0.1,4.0 and up,1
5708,Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,TOOLS,3.7,701.0,7.3,100000.0,Free,0.0,Everyone,Tools,"July 31, 2018",Cow V3.15,4.3 and up,1
5709,LG AV REMOTE,TOOLS,3.4,2420.0,1.8,1000000.0,Free,0.0,Everyone,Tools,"June 3, 2016",1.1.8,2.3.3 and up,1
5710,App Seguridad AV Villas,FINANCE,2.3,251.0,5.7,50000.0,Free,0.0,Everyone,Finance,"October 12, 2017",1.0.5,4.0 and up,1
5711,Gogo Vision (Biz Av),FAMILY,3.3,11.0,7.3,1000.0,Free,0.0,Teen,Entertainment,"August 23, 2017",3.4.0,4.1 and up,4
5712,Ai-Ball AV Recorder,PHOTOGRAPHY,2.7,90.0,4.0,5000.0,Paid,2.99,Everyone,Photography,"October 19, 2017",13,2.3.3 and up,1
5714,Norton Security and Antivirus,TOOLS,4.6,1170641.0,26.0,10000000.0,Free,0.0,Everyone,Tools,"July 26, 2018",4.2.1.4174,4.1 and up,1
5715,AV Pro Voice Changer,FAMILY,3.5,174.0,5.6,50000.0,Free,0.0,Everyone,Entertainment,"June 29, 2016",1.0.3,4.0 and up,1
5716,Remote For Pioneer AV Receivers and Blu-Ray,TOOLS,3.4,150.0,7.3,50000.0,Free,0.0,Everyone,Tools,"June 1, 2018",Cow V3.11,4.1 and up,1
5717,AV Phonetics,FAMILY,4.3,259.0,49.0,10000.0,Free,0.0,Everyone,Education,"February 22, 2017",1.3.2,4.0 and up,1
5718,AV MAX,LIFESTYLE,4.1,9.0,8.7,1000.0,Free,0.0,Everyone,Lifestyle,"July 18, 2018",7.2.2,4.1 and up,1
5719,Kaspersky Mobile Antivirus: AppLock & Web Security,TOOLS,4.7,2598579.0,49.0,50000000.0,Free,0.0,Everyone,Tools,"July 24, 2018",11.17.4.1024,4.1 and up,1
5720,"Mobile Security: Antivirus, Web Scan & App Lock",PRODUCTIVITY,4.4,574719.0,20.0,10000000.0,Free,0.0,Everyone,Productivity,"July 16, 2018",5.0.0.1442,4.1 and up,1
5721,MyAV Remote for Denon & Marantz AV Receivers,LIFESTYLE,3.8,250.0,7.3,50000.0,Free,0.0,Everyone,Lifestyle,"July 31, 2018",Cow V3.15,4.3 and up,1
5722,EML UPnP-AV Control Point,VIDEO_PLAYERS,3.0,78.0,322.0,10000.0,Free,0.0,Everyone,Video Players & Editors,"September 19, 2013",1.3,1.6 and up,1
5723,Kinot & Eichah for Tisha B'Av,BOOKS_AND_REFERENCE,4.4,98.0,6.3,10000.0,Free,0.0,Everyone,Books & Reference,"August 4, 2014",1.5,2.2 and up,1
5724,Samsung TV AV Guide 2016,TOOLS,4.2,27.0,3.4,5000.0,Free,0.0,Everyone,Tools,"May 17, 2016",1.1.6,4.0.3 and up,1
5725,Professional AV Solution & Products information,PRODUCTIVITY,4.5,24.0,22.0,1000.0,Free,0.0,Everyone,Productivity,"July 12, 2017",2.0.1,4.2 and up,1
5726,AV High School District,FAMILY,3.5,91.0,25.0,10000.0,Free,0.0,Everyone,Education,"April 5, 2018",5.2.002,4.1 and up,1
5727,Bitdefender Antivirus Free,TOOLS,4.5,78629.0,6.3,1000000.0,Free,0.0,Everyone,Tools,"July 20, 2018",3.4.406,4.0.3 and up,1
5728,DEER HUNTER 2018,GAME,4.3,955614.0,82.0,10000000.0,Free,0.0,Teen,Action,"June 26, 2018",5.1.2,3.0 and up,4
5729,Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,4.5,82.0,8.7,5000.0,Free,0.0,Everyone,Lifestyle,"July 26, 2015",2.1,2.3.3 and up,1
5731,"Avast Cleanup & Boost, Phone Cleaner, Optimizer",TOOLS,4.5,648380.0,24.0,10000000.0,Free,0.0,Everyone,Tools,"August 1, 2018",4.6.4,4.1 and up,1
5733,Aw Restaurant,FAMILY,4.8,4.0,43.0,100.0,Free,0.0,Everyone,Casual,"February 6, 2018",1.0,4.0 and up,1
5735,AW Screen Recorder No Root,VIDEO_PLAYERS,4.3,1659.0,3.7,100000.0,Free,0.0,Everyone,Video Players & Editors,"July 6, 2017",1.1,5.0 and up,1
5736,A&W Restaurants,FOOD_AND_DRINK,1.7,14.0,13.0,1000.0,Free,0.0,Everyone,Food & Drink,"June 6, 2018",2.7.0,4.1 and up,1
5738,AW Tozer Devotionals - Daily,BOOKS_AND_REFERENCE,4.2,8.0,3.9,5000.0,Free,0.0,Everyone,Books & Reference,"October 7, 2016",1.0,2.3 and up,1
5740,Analog Clock AW Plus-7,TOOLS,4.2,725.0,3.0,100000.0,Free,0.0,Everyone,Tools,"March 14, 2018",2.0,4.3 and up,1
5741,Analog Clock AW-7,TOOLS,4.3,2158.0,3.0,100000.0,Free,0.0,Everyone,Tools,"March 7, 2018",2.0,4.3 and up,1
5743,Armored Warfare: Assault,GAME,4.0,7718.0,46.0,100000.0,Free,0.0,Everyone,Action,"August 2, 2018",1.0-a22936.127,5.0 and up,1
5744,Watch AW-7,TOOLS,4.2,249.0,3.0,50000.0,Free,0.0,Everyone,Tools,"March 17, 2018",2.0,4.3 and up,1
5745,AW TeamUp,NEWS_AND_MAGAZINES,4.6,9.0,17.0,500.0,Free,0.0,Everyone,News & Magazines,"June 4, 2018",1.0.3,4.1 and up,1
5746,Auction Wars : Storage King,GAME,4.1,29062.0,63.0,1000000.0,Free,0.0,Everyone,Casino,"September 15, 2017",2.10,2.3 and up,1
5747,AW Training,FAMILY,4.6,11.0,17.0,1000.0,Free,0.0,Everyone,Education,"July 5, 2018",3.3.2,4.0.3 and up,1
5748,Digital Clock AW-7,TOOLS,4.1,484.0,2.9,100000.0,Free,0.0,Everyone,Tools,"March 6, 2018",2.0,4.3 and up,1
5749,Analog and Digital Clock AW-7,TOOLS,4.0,202.0,2.9,50000.0,Free,0.0,Everyone,Tools,"March 15, 2018",2.0,4.3 and up,1
5751,Analog Clock AW-7 PRO,TOOLS,3.3,40.0,2.7,1000.0,Paid,1.99,Everyone,Tools,"March 7, 2018",2.0,4.3 and up,1
5755,AW Browser with Chrome Custom Tabs,TOOLS,4.0,9.0,4.7,500.0,Free,0.0,Everyone,Tools,"May 17, 2018",2.7,6.0 and up,1
5758,Roman Clock AW-7,TOOLS,4.4,52.0,3.0,5000.0,Free,0.0,Everyone,Tools,"March 17, 2018",2.0,4.3 and up,1
5759,Square Analog Clock AW-7,TOOLS,4.2,294.0,3.0,50000.0,Free,0.0,Everyone,Tools,"March 10, 2018",2.0,4.3 and up,1
5761,AirWatch Agent,BUSINESS,3.1,20973.0,31.0,5000000.0,Free,0.0,Everyone,Business,"August 1, 2018",8.2.0.84,4.0 and up,1
5763,Tozer Devotional -Series 1,BOOKS_AND_REFERENCE,5.0,5.0,4.3,1000.0,Free,0.0,Everyone,Books & Reference,"October 8, 2016",1.0,2.3 and up,1
5764,Modern Action Commando 3D,GAME,4.2,492.0,63.0,100000.0,Free,0.0,Teen,Action,"April 6, 2017",1.0,4.0.3 and up,4
5765,HCP Anywhere,BUSINESS,4.7,114.0,8.6,5000.0,Free,0.0,Everyone,Business,"March 30, 2018",3.1.0.2,4.3 and up,1
5766,Call of Duty®: Heroes,GAME,4.4,1604146.0,57.0,10000000.0,Free,0.0,Teen,Action,"June 27, 2018",4.8.0,4.1 and up,4
5768,Amber Weather,WEATHER,4.4,260137.0,13.0,10000000.0,Free,0.0,Everyone 10+,Weather,"July 16, 2018",3.8.1,4.1 and up,2
5769,Advanced Warfare Guns,FAMILY,2.9,2079.0,5.6,100000.0,Free,0.0,Everyone,Entertainment,"June 6, 2015",1.2.2,3.0 and up,1
5774,Video Editor,VIDEO_PLAYERS,3.8,1156.0,23.0,100000.0,Free,0.0,Everyone,Video Players & Editors,"October 20, 2015",1.3.9b,4.3 and up,1
5775,The Pursuit of God,BOOKS_AND_REFERENCE,4.8,6.0,1.6,1000.0,Free,0.0,Everyone,Books & Reference,"February 14, 2017",5.0,3.0 and up,1
5776,Food-Aw - Order Food Online in Aruba,FOOD_AND_DRINK,5.0,1.0,24.0,100.0,Free,0.0,Everyone,Food & Drink,"April 5, 2018",10,4.1 and up,1
5777,F05WatchFace for Android Wear,PRODUCTIVITY,3.9,127.0,5.9,1000.0,Paid,0.99,Everyone,Productivity,"December 24, 2017",7.0.1,4.3 and up,1
5780,Anime Expo 2018,FAMILY,4.7,54.0,44.0,10000.0,Free,0.0,Everyone,Entertainment,"June 8, 2018",2.1,5.0 and up,1
5781,Adventure Xpress,FAMILY,4.2,24775.0,30.0,100000.0,Free,0.0,Everyone 10+,Puzzle,"October 12, 2015",1.2.1,2.3.3 and up,2
5782,AXE.IO - Brutal Survival Battleground,GAME,4.2,3845.0,76.0,500000.0,Free,0.0,Everyone 10+,Arcade,"August 3, 2018",1.6.1,4.1 and up,2
5783,Dynamics AX,BUSINESS,3.7,244.0,976.0,10000.0,Free,0.0,Everyone,Business,"October 26, 2015",3.3,2.3.3 and up,1
5784,AX Player -Nougat Video Player,VIDEO_PLAYERS,4.1,15765.0,10.0,1000000.0,Free,0.0,Everyone,Video Players & Editors,"September 12, 2014",2.0,2.2 and up,1
5785,Armani Exchange Connected,LIFESTYLE,4.1,305.0,44.0,10000.0,Free,0.0,Everyone,Lifestyle,"July 4, 2017",1.5.0,4.4 and up,1
5786,Axe Champ,GAME,3.8,141.0,19.0,10000.0,Free,0.0,Everyone,Arcade,"May 26, 2018",1.0.6,4.1 and up,1
5787,AX Battery Saver,FINANCE,4.6,4546.0,3.0,100000.0,Free,0.0,Everyone,Finance,"February 8, 2018",1.2.3,4.0 and up,1
5789,Axe Champion,GAME,4.4,21.0,15.0,5000.0,Free,0.0,Everyone,Arcade,"May 28, 2018",0.1,4.1 and up,1
5790,Vikings Stickman Axe Fighting,GAME,4.2,924.0,43.0,100000.0,Free,0.0,Everyone,Arcade,"October 21, 2017",1.5.2,3.0 and up,1
5791,AX Video Player,VIDEO_PLAYERS,4.4,569.0,2.6,50000.0,Free,0.0,Everyone,Video Players & Editors,"November 11, 2015",1.0.9,3.0 and up,1
5794,Axetatic - Axe Throwing Game,GAME,4.6,29.0,31.0,1000.0,Free,0.0,Everyone 10+,Arcade,"October 22, 2017",1.3.3,4.2 and up,2
5795,Axe Champs! Wars,GAME,5.0,8.0,25.0,50.0,Free,0.0,Everyone,Arcade,"June 26, 2018",1.1,4.1 and up,1
5797,Axe Knight,GAME,4.5,52.0,33.0,5000.0,Free,0.0,Everyone,Action,"June 26, 2018",1.0.5,4.1 and up,1
5799,Axxess AX-DSP,TOOLS,3.5,17.0,7.4,5000.0,Free,0.0,Everyone,Tools,"June 4, 2018",3_1,4.4 and up,1
5801,Axxess Updater,TOOLS,3.9,56.0,2.3,10000.0,Free,0.0,Everyone,Tools,"December 19, 2016",1.3.2,3.1 and up,1
5802,The Vikings,GAME,4.4,15806.0,42.0,1000000.0,Free,0.0,Teen,Arcade,"June 6, 2018",1.0.7,4.1 and up,4
5805,Knife&Axe Throwing,GAME,3.1,440.0,9.1,50000.0,Free,0.0,Everyone,Arcade,"November 26, 2012",1.0.6,2.1 and up,1
5806,Stickman and Axe,GAME,4.4,69.0,2.8,50000.0,Free,0.0,Teen,Action,"November 25, 2017",1.0,4.0.3 and up,4
5808,Q7 SmartWatch,HEALTH_AND_FITNESS,3.0,94.0,30.0,10000.0,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",1.0.2,4.3 and up,1
5811,Axe Man,GAME,3.7,53.0,14.0,1000.0,Free,0.0,Everyone,Adventure,"February 23, 2015",3.0,2.3.3 and up,1
5813,Throw Knife,FAMILY,3.7,291.0,37.0,100000.0,Free,0.0,Everyone,Simulation,"September 14, 2017",2.04,4.1 and up,1
5814,Dead Zombie Evil Killer:Axe,GAME,3.9,71.0,52.0,10000.0,Free,0.0,Teen,Action,"December 1, 2016",1.1,2.3 and up,4
5815,INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,4.8,53.0,4.4,1000.0,Free,0.0,Everyone,Education,"February 28, 2018",1.3,4.0.3 and up,1
5818,Zlax.io Zombs Luv Ax,GAME,4.6,6344.0,32.0,500000.0,Free,0.0,Everyone,Action,"April 4, 2018",1.7,4.1 and up,1
5819,AX Selfie,LIFESTYLE,4.6,10.0,3.4,500.0,Free,0.0,Everyone,Lifestyle,"August 31, 2015",1.0.0,4.0 and up,1
5820,Ax 3 Domaines,SPORTS,4.5,12.0,23.0,1000.0,Free,0.0,Everyone,Sports,"January 26, 2018",5.0.3,4.2 and up,1
5821,Clash of Axe: Flippy Lumberjack Action X,GAME,4.3,6.0,61.0,1000.0,Free,0.0,Everyone,Action,"September 14, 2017",1.2,4.0 and up,1
